page,priority,content
21,0.5454545454545454,"We have embedded human rights into our existing. frameworks and processes to demonstrate we respect. human rights across the business."
21,0.2727272727272727,"Our Health, Safety, Security, Environment and Social. Performance (HSSE&SP) Control Framework sets out how. we identify, assess and manage our impacts on. communities where we operate - including any impact on. human rights - and how we engage respectfully with our. neighbours. Our goal is to keep employees, contractors. and facilities safe, while respecting the human rights of. local communities in accordance with the UN Voluntary. Principles on Security and Human Rights."
21,0.3939393939393939,"The Shell Supplier Principles include specific expectations. for contractors and suppliers covering business integrity,. health and safety, social performance, and labour and. human rights. Our joint venture partners are expected to. implement our control framework or an equivalent (see. Non-operated ventures)."
21,0.2121212121212121,"We have made several external regulatory declarations. that describe how we manage human rights risks in our. supply chains. We expect our contractors and suppliers. to obey the national laws and international standards. that require them to treat workers fairly, and to provide a. safe and healthy work environment."
21,0.18181818181818182,"In 2018, we joined forces with our industry peers to. create a Common Framework for Supplier Labour Rights. Assessment. The initiative is designed to make it easier for"
21,0.6363636363636364,"suppliers to demonstrate how they respect human rights. and care for people; this transparency is intended to. improve working conditions in our companies’. supply chains."
21,0.45454545454545453,"We have community feedback mechanisms at all our. major facilities. These mechanisms, along with a global. helpline operated by an independent provider, enable. employees, people in the communities where we. operate, contractors and any third party to raise. concerns, so they can be resolved."
21,0.36363636363636365,"We also consult with international organisations,. companies and civil society to understand and respond. to current and emerging human rights issues relevant to. our business. These include the global oil and gas. industry association for environmental and social issues. IPIECA, and the human rights working group of Business. for Social Responsibility."
21,0.4242424242424242,"Read more on our approach to human rights at. www.shell.com/humanrights and our external regulatory. declarations at www.shell.com/external-voluntary-codes."
21,0.6060606060606061,"MANAGING OUR IMPACT ON PEOPLE. Our projects and operations can affect our neighbours.. Our social performance team, working with. environmental specialists, assesses and manages the. impact of Shell’s business to ensure that work is carried. out in a responsible way."
21,0.33333333333333337,"We manage the impact we may have on people living. near our operations in line with the International Finance. Corporation’s Performance Standards and the UN. Guiding Principles on Business and Human Rights."
21,0.30303030303030304,"Our Health, Safety, Security, Environment and Social. Performance Control Framework expects us to, first, avoid. or, where this is not possible, minimise our impacts on. people through project design. For example, in 2018,. original plans for an above ground pipeline in Germany,. which would have impacted three roads, were changed. to a tunnel design following community engagement and. agreement with the road agency."
21,1.0,"Human rights"
21,0.9696969696969697,"Approach to human rights"
21,0.8484848484848484,"Supply chains"
21,0.7575757575757575,"Security"
21,0.7878787878787878,"Labour rights"
21,0.9393939393939393,"Communities"
21,0.696969696969697,"Shell General Business . Principles"
21,0.6666666666666667,"Code of Conduct"
21,0.5757575757575758,"Shell Supplier . Principles"
21,0.7272727272727273,"Community feedback . mechanisms"
21,0.8181818181818181,"Commitment to . human rights"
21,0.8787878787878788,"Focus areas"
21,0.9090909090909091,"Access to remedy"
21,0.48484848484848486,"Shell Global  . Helpline and  . internal channels"
21,0.09090909090909091,"We work with communities to understand their priorities and . concerns. Managing our impact on communities is essential . to being a responsible company."
21,0.12121212121212122,"We respect the rights of our staff and suppliers by . working in alignment with international  . conventions and guidelines."
21,0.030303030303030304,"The Shell Supplier Principles include expectations for . contractors and suppliers concerning human rights."
21,0.06060606060606061,"Shell aims to keep staff and facilities safe, . while respecting the human rights and . security of local communities."
21,0.15151515151515152,"20 RESPONSIBLE BUSINESS SHELL SUSTAINABILITY REPORT 2018"
22,0.5294117647058824,"We work with local communities to jointly identify. solutions and opportunities. For example, in 2018, we. worked with fishermen in Malaysia on a programme. called “Safety at sea” to promote awareness of the. dangers of fishing near oil platforms. We have also. worked in a similar way to help communities in Colombia. to adopt better fishing practices."
22,0.29411764705882354,"INDIGENOUS PEOPLES. Our activities in certain parts of the world affect. indigenous peoples who hold specific rights for the. protection of their cultures, traditional ways of life and. special connections to land and water. Shell has. developed a public position statement on Free Prior. Informed Consent (FPIC), a priniciple recognised in the. United Nations Declaration on the Rights of Indigenous. Peoples. Our statement is based on a prerequisite to. engage in dialogue with local indigenous communities. and come to a joint agreement on the way forward in. project development. For example, the LNG Canada. joint venture (Shell interest 40%) was planned and. designed by working closely with local communities, First. Nations (indigenous peoples) and governments."
22,0.823529411764706,"We continue to seek the support and agreement of. indigenous peoples potentially affected by our projects.. We do this through mutually agreed, transparent and. culturally appropriate dialogue and impact. management processes."
22,0.4705882352941177,"CULTURAL HERITAGE. Preserving cultural heritage is an important part of. managing social impact. When two slave cemeteries. were discovered five years ago in a sugar cane field next. to Shell Convent Refinery in Louisiana, we commissioned. an archaeological and genealogical study. The property. is owned by Shell and contains the remains of more than. 1,400 people. Together with the River Road African. American Museum, we decided to invest in protecting. and preserving the cemeteries for future generations.. Dedication ceremonies were held in March 2018. The. project has resonated strongly with descendants,. members of the local communities and our employees."
22,0.7647058823529411,"INVOLUNTARY RESETTLEMENT. Shell company operations sometimes require temporary. or permanent access to areas of land or sea where. people are living or working. Where resettlement is. unavoidable, we work with local communities to help. them relocate and maintain, or improve, their standard of. living. If necessary, we help support them as they. establish alternative livelihoods."
22,0.6470588235294117,"In Kazakhstan, an expansion of the safety perimeter. around the Karachaganak field, owned and operated by. Karachaganak Petroleum Operating B.V. (KPO) (Shell. interest 29.25%) required 464 families from the villages of. Berezovka and Bestau to be resettled. The physical. resettlement of the families was successfully completed in. 2018 with work currently underway to support the. restoration of their livelihoods and monitor. their resettlement."
22,0.411764705882353,"KPO worked with the government and communities. to help people obtain comparable or better housing and. restore their livelihoods. Resettlement started in 2015 and. was carried out in accordance with KPO’s final. production sharing agreement, current legislation of the. Republic of Kazakhstan and international standards for. resettlement (IFC Performance Standard 5). Read more at. www.shell.com/resettlement."
22,1.0,"EXTERNAL VOICE"
22,0.5882352941176471,"When the safety zone around Karachaganak. Petroleum Operating BV’s (KPO) facility in Bestau,. Kazakhstan, was expanded, nearby residents like. Zauresh were required to move home."
22,0.35294117647058826,"“I have lived over 40 years in Bestau and my children. were born here. This is my home. So, I would like to. thank the KPO management for this opportunity to. spend the rest of my life in favourable and good living. conditions. This means the world to me and my family.. We have a community grievance procedure in place. so we can contact the community liaison officer at. KPO any time. KPO continues to monitor the. resettlement and assist with repairs and other. problems when we report them via the community. feedback tool.”"
22,0.8823529411764706,"Zauresh Selbayeva. Resident of Araltal, Kazakhstan"
22,0.9411764705882354,"SECURITY. Managing security risks helps protect our employees,. contractors, fence-line communities and the environment."
22,0.17647058823529413,"In line with our goal of no harm to people, we carefully. assess the security threats and risks to our operations.. We work with governments and partners to safeguard. assets and provide a secure working environment for. employees and contractors. Shell only uses armed. security in countries where the threats are most severe, or. if it is a requirement under local laws."
22,0.23529411764705885,"Given our digitalisation efforts and increasing reliance on. information technology systems for our operations, we. continuously monitor external developments and actively. share information on threats and security incidents. Shell. employees and contract staff are subject to mandatory. courses and regular awareness campaigns aimed at. protecting us from cyber threats."
22,0.7058823529411765,"We periodically test and adapt cyber-security response. processes and seek to enhance our security monitoring. capability. Read more about our approach to cyber. security in our Annual Report."
22,0.11764705882352942,"SSecur ecuritity and human r y and human riigght htss. We work to maintain the safety, security and human. rights of our employees, contract staff and local. communities. The Voluntary Principles on Security and. Human Rights (VPSHR) are implemented across Shell. where there are identified threats of infraction."
22,0.05882352941176471,"21 RESPONSIBLE BUSINESS. SHELL SUSTAINABILITY REPORT 2018"
23,0.25806451612903225,"We continue to play an active role in the Voluntary. Principles Initiative, considered the benchmark for human. rights standards related to security. In 2018, a Shell. representative was a member of its steering committee,. working with other partners on the initiative to advance. security and human rights implementation. The steering. committee drives the initiative’s agenda and helps build. consensus across the various stakeholders, who include. governments, civil society organisations and major oil. and gas companies."
23,0.3225806451612903,"We include VPHSR clauses in our private security. contracts and raise the principles in engagements with. public security forces. We carry out annual risk. assessments and develop plans to manage the identified. risks. For example, in 2018 in Iraq, we trained the Iraqi Oil. Protection Force (the government security force) on. VPSHR as part of a broader skills training programme.. And in Nigeria, we maintained a regular dialogue on. VPSHR with the government security agencies and work. to deliver human rights training."
23,0.6451612903225806,"Read more about our approach to security and human. rights at www.shell.com/humanrights."
23,0.9354838709677419,"KEEPING SAFE. We work to deliver energy responsibly and safely. We. aim to do no harm to people and to have no leaks. across our operations. We refer to this as our Goal. Zero ambition."
23,0.1935483870967742,"Every employee and contractor is expected to meet our. safety standards and requirements, including following. our 12 Life-Saving Rules. We continue to strengthen the. safety culture among our employees and contractors."
23,0.7096774193548387,"We expect everyone working for Shell to intervene and. stop work that may appear unsafe."
23,0.7419354838709676,"We investigate incidents and aim to learn from them,. sharing findings to improve safety performance across. our industry."
23,0.5806451612903225,"Read more about our 12 Life-Saving Rules at. www.shell.com/lifesavingrules."
23,0.6129032258064516,"PERSONAL SAFETY. Every one of our people plays an important role in. maintaining a safe working environment. We aim for a. safety culture that goes beyond compliance. This means. people should feel listened to and cared for, and. comfortable raising concerns or dilemmas."
23,0.4838709677419355,"We hold a safety day each year when employees and. contractors across Shell share perspectives about safety. hazards in their work. In 2018, sessions focused on care,. dilemmas and avoiding complacency towards everyday. risks (or “risk normalisation)."
23,0.5161290322580645,"Our facilities are often located in harsh environments and. our people often work in demanding roles, having to. manage many different hazards. We ensure that people. have the necessary safety training and skills. For example,. everyone working in an offshore location must complete. basic offshore safety induction and emergency training in. survival skills."
23,0.29032258064516125,"PPer ersonal s sonal safe afetty per y perffor ormance mance. In 2018, following steady and significant improvements in. our safety performance over the past decade, the. number of injuries per million working hours – the total. recordable case frequency (TRCF) – increased slightly to. 0.9 compared with 0.8 in 2017."
23,0.967741935483871,"Total recordable case frequency (TRCF). Injuries per million working hours"
23,0.0967741935483871,"3.0"
23,0.4032258064516129,"0"
23,0.03225806451612903,"1.5"
23,0.8225806451612904,"10 12 17 14 16 18 09 11 13 15"
23,0.6774193548387096,"The level of injuries that led to time off work in 2018 also. increased compared to 2017."
23,0.903225806451613,"Lost time injury frequency (LTIF). Injuries per million working hours"
23,0.8225806451612904,"10 12 17 14 16 18 09 11 13 15"
23,0.06451612903225806,"1.0"
23,0.4032258064516129,"0"
23,0.12903225806451613,"0.5"
23,0.5483870967741935,"Tragically, two people lost their lives while working at. Shell locations in 2018: one person died at a refinery in. Germany and another at an onshore well in the USA.. Our fatal accident rate – the number of fatalities per 100. million working hours – remained flat in 2018 compared. to 2017."
23,0.7741935483870968,"Fatal accident rate (FAR). Fatalities per 100 million working hours"
23,0.4032258064516129,"6"
23,0.4032258064516129,"0"
23,0.22580645161290325,"3"
23,0.8709677419354839,"09 11 16 13 15 17 10 12 14 18"
23,1.0,"Safety"
23,0.16129032258064516,"22 RESPONSIBLE BUSINESS SHELL SUSTAINABILITY REPORT 2018"
24,0.9,"PROCESS SAFETY. Process safety management is about keeping our. hazardous substances in pipes, tanks and vessels so they. do not cause harm to people or the environment. It starts. with designing and building projects and is implemented. throughout the life cycle of the facilities to ensure they are. operated safely, well-maintained and regularly inspected."
24,0.35,"Shell operates a liquefied natural gas regasification terminal in. Hazira on the west coast of India."
24,0.75,"Our global standards and operating procedures define. the controls and physical barriers we believe are. necessary to prevent incidents. For example, our offshore. wells are designed with at least two independent barriers. in the direction of flow to mitigate the risk of an. uncontrolled release of hydrocarbons. Shell companies. regularly inspect, test and maintain these barriers to. ensure they meet our standards."
24,0.7,"In 2018, leaders throughout Shell continued to work with. their teams to develop a better shared understanding of. process safety challenges and behaviours, and how to. jointly design improvements. For example, at the Moerdijk. chemicals site in the Netherlands, leaders and frontline. operators co-created an improved approach to safe. isolation, which is intended to ensure people and. dangers – such as electricity or hazardous chemicals –. are separated during operations."
24,0.8,"We continue to take steps to better align and improve. the various approaches to managing facilities across our. businesses with the aim of having simpler and safer ways. of working. These steps include starting to introduce a. single global asset management system to be adopted. by Shell-operated facilities and some non-operated. ventures. The system provides asset managers with an. overview of steps they should take for safe and efficient. management of facilities. For example, it includes. expectations related to asset equipment care,. maintenance, learning from incidents and conducting. assurance. Having a single system is expected to help. Shell companies improve the way they manage the. safety performance of assets. It also helps to foster better. knowledge management and networking across. businesses to enable us to accelerate lessons learned. across Shell."
24,0.6,"Pr Proce ocess s ss safe afetty f y fundament undamentals als. Since 2016, we have been embedding a set of process. safety fundamentals across Shell, which provide clear. guidelines for good operating practice to prevent. unplanned releases of hazardous materials. We have. encouraged employees and contractors at facilities to. use these fundamentals in everyday conversations to give. visibility to safety dilemmas, so they can be resolved."
24,0.95,"Read more about our approach to process safety at. www.shell.com/process-safety."
24,0.85,"Pr Proce ocess s ss safe afetty per y perffor ormance mance. In line with industry standards, we measure and report. process safety incidents according to significance, with. Tier 1 as the most significant. Following the disappointing. results in 2017, when our process safety performance. deteriorated, there has been renewed focus and effort in. all businesses in 2018 to improve performance, including. further implementation of our Process. Safety Fundamentals."
24,1.0,"10 process safety fundamentals"
24,0.55,"Always use two barriers . for hydrocarbon . and chemical drains . and vents"
24,0.25,"Do not leave an open . drain or critical transfer . unattended"
24,0.3,"Take interim mitigating. measures in case of. failure of Safety Critical . Equipment"
24,0.05,"For all defined high-risk. activities, follow the. procedures and sign off . after each step"
24,0.45,"Walk the Line – . Verify and validate any . line up change"
24,0.4,"Do not make a change. without a proper . Management of Change"
24,0.15,"Verify for complete . tightness after. maintenance work"
24,0.2,"Always check that. equipment is pressure. free and drained, and. provides safe isolation . before starting. maintenance work"
24,0.1,"Perform Management  . of Change and install . backflow protection  . when connecting  . utilities to process"
24,0.65,"Respond to critical. alarms"
24,0.5,"23 RESPONSIBLE BUSINESS. SHELL SUSTAINABILITY REPORT 2018"
25,0.75,"The number of Tier 1 and 2 operational process safety. events decreased from 166 in 2017 to 121 in 2018, of. which 35 were Tier 1 and 86 were Tier 2, returning to our. multi-year improvement trend."
25,0.875,"In 2018, the most significant incidents related to process. safety were a fatality at our Rheinland refinery in. Germany and a spill at the Trans Ramos pipeline. in Nigeria."
25,1.0,"Tier 1+2 process safety events. excluding sabotage"
25,0.5,"500"
25,0.578125,"0"
25,0.21875,"100"
25,0.46875,"200"
25,0.4375,"300"
25,0.578125,"400"
25,0.78125,"2014 2017 2018 2012 2013 2015 2016"
25,0.03125,"Tier 1. Tier 2"
25,0.109375,"a"
25,0.109375,"a"
25,0.109375,"b"
25,0.109375,"b"
25,0.6875,"Process safety events related to sabotage and theft in. Nigeria are recorded separately. There were nine Tier 1. events in 2018, the same as in 2017."
25,0.96875,"Read more about Shell and safety at www.shell.com/. safety."
25,0.90625,"PRODUCT STEWARDSHIP. We work to ensure our products - such as fuels, lubricants. and chemicals - are safe throughout their life cycle. Our. goal is to protect employees, customers, communities and. the environment from potential risks posed by. these products."
25,0.71875,"Good product stewardship means we assess and. manage the products’ potential health, safety and. environmental risks. We work with our customers and. suppliers, monitor changes in the science behind our. products and support research to reduce risks. We. communicate the potential hazards associated with our. products and publish safe handling information on labels. and safety data sheets."
25,0.34375,"We also comply with, and monitor changes to,. applicable regulations. In regions around the world,. various regulations designed to create a more circular. economy are in development and we are preparing to. meet those requirements when they are introduced."
25,0.625,"We also support safe and sustainable products through. the use of internal reviews for products we develop. Our. OilSafe programme uses a classification process, for. example, to identify lubricant additives that have. characteristics that could lead to handling risks, such as a. low flash point or hazardous or toxic components. When. these substances are part of a formulation, our process. requires that their use be reviewed. Based on our review. results, we either stop use, replace the additive, or. implement controls to reduce the risk of handling the. final product."
25,0.84375,"You can read more about our product stewardship, as. well as our commitment to animal welfare in relation to. product safety testing at www.shell.com/product-. stewardship."
25,0.9375,"RAISING STANDARDS. ACROSS THE INDUSTRY. We share our safety experience and standards with. other operators, contractors and professional. organisations, including the International Association of. Oil & Gas Producers (IOGP) and the Energy Institute."
25,0.65625,"In 2018, we shared training materials with the Energy. Institute, including toolkits that encourage reflection on. how incidents with potential safety risk could be. managed and how participants could apply the lessons. learned in their line of work."
25,0.40625,"We have also started sharing what we have learned. from the tragic road tanker incident that took place in. Pakistan in 2017 with others in the fuel transport. industry (see Pakistan section below)."
25,0.8125,"IN TRANSPORT. Moving large numbers of people, products and. equipment by road, rail, sea and air poses safety risks.. We develop best-practice standards within Shell to. reduce transport safety risks, and work with specialist. contractors, industry bodies, non-governmental. organisations and governments."
25,0.53125,"In shipping, for example, we are working with our. contractor partners on a programme to improve the. quality and consistency of their safety management and. on tools to help learn from incidents. In 2018, we visited. more than 700 ships to engage mariners on safety and. make the programme more effective."
25,0.28125,"We also launched a new risk model for accident. prevention. In the past, the shipping industry mostly relied. on learning about incidents after they have happened.. This new statistical model recognises precursors or small. leading events, such as a small leak or technical issue, to. predict the risk of a serious incident. Identifying the. precursors allows companies to address them, which. helps to reduce the potential for significant incidents."
25,0.375,"In the air, chartered planes, which fly around 11,000. hours a year for us, are used to transport passengers,. observe pipelines and carry out geophysical surveys.. Everyone at Shell working in an offshore location must. complete basic offshore safety induction and emergency. training (BOSIET) in survival skills."
25,0.1875,"We use helicopters for about 52,000 flying hours a year to carry. people to and from facilities onshore and offshore."
25,0.3125,"In 2018, we worked on a programme with offshore. helicopter safety association HeliOffshore, the IOGP,. aircraft manufacturers and aviation regulators to drive. safer ways of working with aircraft. This included. improving helicopter vibration monitoring systems,. passenger survival training and survival equipment."
25,0.25,"24 RESPONSIBLE BUSINESS SHELL SUSTAINABILITY REPORT 2018"
26,0.5333333333333333,"Also in 2018, we saw growth in the use of remotely-. piloted aircraft systems – or drones – and they are now. used regularly. This technology helps our teams to. conduct tasks, such as inspecting the condition of oil and. gas facilities and infrastructure in high or hard to reach. places, more safely and efficiently."
26,0.13333333333333333,"An inspection of QGC Pty Limited's gas production operations in. Australia only took two days compared to weeks of traditional. ground inspection, saving around 6,500 kilometres of driving."
26,0.4666666666666666,"Road traffic accidents claim around 1.35 million lives. every year, according to the World Health Organization.. Shell employees and contractors drove a combined. distance of around 600 million kilometres on business in. 2018 in more than 60 countries. There were no road. transport related fatalities in 2018 in assets and activities. under the operational control of a Shell company."
26,0.9333333333333332,"We run road safety programmes, such as our mandatory. defensive driving course, which teaches safe techniques. and behaviour."
26,0.06666666666666667,"We require everyone driving more than 7,500 kilometres a year on. Shell business on public roads and those who drive in high-risk road. safety countries to take an in-vehicle defensive driving course."
26,0.4,"In 2018, around 3,200 people completed some form of. in-vehicle training. We also introduced an annual online. defensive driving training course, which consists of seven. different modules with a focus on hazards such as fatigue,. for all who drive on public roads on Shell business."
26,0.26666666666666666,"In the USA, rising energy industry activity in the Permian Basin has. led to increased traffic and more serious road accidents. and fatalities."
26,0.6,"SWEPI LP, a subsidiary of Shell Oil Company, has taken. proactive steps to improve safety in the Permian Basin,. including piping water to operations to reduce water. trucks on the road and building accommodation for. workers to split up long journeys."
26,0.6666666666666667,"We also work with our industry peers, such as operators. and contractors, to develop policies that improve road. safety. For more information about these efforts, see The. road to better safety."
26,1.0,"Outside our operations, we also work to improve road. safety in several communities and countries where. we operate."
26,0.8,"M Myyanmar anmar. The Yangon-Nay Pyi Taw highway is known for its high. accident rate. In 2017, Shell Myanmar Energy Private. Limited launched a road safety campaign with the. Myanmar Red Cross Society and the Global Road. Safety Partnership to educate drivers and communities on. safe road use. In October 2018, the second phase of the. campaign was launched, covering the entire Yangon-. Nay Pyi Taw-Mandalay highway."
26,0.7333333333333333,"The campaign reminds motorists to drive carefully and. return home safely by using billboards and signs with. messages from children. We also worked with the. campaign partners using social media to educate and. encourage a wide audience on safe driving habits and. road use."
26,0.8666666666666667,"More than 6.5 million drivers have been exposed to the. road safety messaging on the highway and 7.5 million. people have been reached through the national. campaign."
26,0.2,"In December 2018, our road safety campaign on the Yangon-Nay. Pyi Taw highway was recognised for its effectiveness in delivering. change by the prestigious Prince Michael International Road. Safety Award."
26,0.33333333333333337,"25 RESPONSIBLE BUSINESS. SHELL SUSTAINABILITY REPORT 2018"
27,1.0,"EXTERNAL VOICE"
27,0.36363636363636365,"TechnipFMC is a global contractor that has worked. with Shell on several major construction projects,. including the Kaikias deep-water oil and gas project. in the Gulf of Mexico. TechnipFMC participates in our. contractor safety leadership initiative which. encourages us to work more closely to improve safety."
27,0.45454545454545453,"“We set out to optimise the design of the Kaikias. deep-water project in the Gulf of Mexico by taking an. integrated approach, working closely with the Shell. team. This meant taking steps included executives. engaging early with each other and their. people, using a single execution team, a simplified. architecture and using next generation products. Shell. empowered us to implement our health, safety,. security and environmental management plan, which. was a key factor for both companies to focus on a. common safety goal, Goal Zero, which is to achieve. no harm and no leaks across all operations. All this. helped us achieve an exceptional safety record. Our. aligned objective was to deliver an accelerated time. to first oil and a sustainable capital expenditure. reduction in a safe and responsible manner. Shell’s. contractor safety leadership programme allowed us to. identify collaborative strategies to successfully. accomplish our shared objective.”"
27,0.9090909090909091,"Doug Pferdehirt. Chief Executive Officer, TechnipFMC"
27,0.8181818181818181,"India India. In India, Shell India Markets Private Limited worked with. the transport ministry on an awareness campaign on. social media which reached close to 7 million people. across the 10 most accident-prone cities in the country.. IndiGo airlines and Mahindra Logistics have now joined. the campaign."
27,0.7272727272727273,"PPak akisisttan an. In June 2017, a devastating roll-over incident occurred in. Pakistan involving a road tanker hired by a company that. was providing road transport services to Shell Pakistan. Limited, following which people from a nearby village. approached the incident site to collect spilled fuel.. Tragically, the fuel ignited resulting in the loss of more. than 200 lives and left many other people. seriously injured."
27,0.2727272727272727,"Following the incident, Shell Pakistan Limited provided. immediate relief support including providing food supplies. for 150 affected families for nine months and medical. supplies to hospitals. Shell Pakistan Limited has also. contributed to long-term relief efforts for those impacted.. For example, the CARE Foundation, in partnership with. Shell Pakistan Limited, has ‘adopted’ two public schools. within the impacted villages to improve infrastructure and. education standards. Shell Pakistan Limited is also. working with the National Rural Support Programme to. help restore livelihoods of people in affected. communities, providing vocational training and support. for setting up small businesses."
27,0.5454545454545454,"We finalised our internal investigations in 2018 and we. continue to implement our learnings from the incident. This. includes deep reflection by the Royal Dutch Shell plc. Board and Executive Committee, who have initiated. several improvement programmes to be adopted. throughout Shell globally. We have developed and. started the implementation of a road transport. improvement project, specifically targeted at the. management of fuel transport in high-risk countries. We. are working with road transport companies in other. locations where factors relevant to the Pakistan incident. may exist and have also started sharing what we have. learned with others in the fuel transport industry."
27,0.6363636363636364,"Shell Pakistan Limited continues to work with regulators,. emergency services and the wider oil and gas industry in. Pakistan with a view to improving safety standards. Shell. Pakistan Limited has also required the road transport. companies it hires to improve the safety of their transport. fleets and has ongoing safety engagements with hauliers. and their drivers, seeking to help them to identify and. address the risks associated with driving fuel tankers. This. has included emergency response drills to build and. test capability."
27,0.18181818181818182,"Road transportation remains a challenging and complex. area for industry worldwide. Sadly, in October 2018,. there was another roll-over incident in Pakistan involving a. customer tanker, which resulted in the death of the relief. driver and a spill. This incident was outside of Shell’s. operational control and outside of our reporting scope."
27,0.09090909090909091,"26 RESPONSIBLE BUSINESS SHELL SUSTAINABILITY REPORT 2018"
28,0.8333333333333333,"WITH OUR CONTRACTORS. We employ a large number of contractors who often. perform activities with high safety risk. We work with our. contractors to ensure they understand our safety. requirements and together we build skills and expertise to. improve safety performance."
28,0.5,"For example, Shell’s Pulau Bukom Manufacturing Site in. Singapore continued to embed a programme to improve. safety by encouraging people to identify hazards and. take ownership of barriers to keep themselves and others. safe. The Blue Zone Barrier Thinking programme,. originally successful in our lubricants business, uses. briefing materials with clear, simple language and visuals. that enhance daily safety sessions, and encourages. supervisors to hold discussions rather than tell teams. about risks. Around 6,000 Shell employees and. contractors, from diverse backgrounds and nationalities,. work at the Bukom site."
28,0.38888888888888884,"W Wor orkking t ing tooge getther her. Since 2014, executives from Shell have collaborated in. pairs with executives of major contractor companies – as. part of Shell’s contractor safety leadership programme –. to identify strategies and practical steps to improve safety. culture and achieve our Goal Zero ambition of no harm. and no leaks, including driving standardisation together.. The programme has a joint safety vision – what they call. a declared future – and now includes 19 companies.. One of these companies, TechnipFMC worked with us to. deliver the Kaikias project in the Gulf of Mexico ahead of. schedule, with an outstanding health, safety and. environmental rating. Together, we set the project up to. succeed through early engagement and by agreeing to. simplified structures and processes."
28,0.7222222222222223,"After five years of preparation and onshore work, and. eight months of offshore work, Heerema Marine. Contractors (HMC) completed the offshore installation of. the Appomattox (USA) project for Shell in October. The. executive pair’s close collaboration and alignment,. nurtured throughout the project execution, helped to. deliver an outstanding safety performance. Almost. 830,000 offshore man hours of work were spent on. HMC’s deep-water construction vessel Balder without. significant incidents."
28,0.33333333333333337,"In 2018, Shell and these major contractor partners signed. up to a set of principles with the goal to improve worker. welfare within our industry (see Supply chain)."
28,0.8888888888888888,"PREPARING FOR EMERGENCIES. We make sure that we have the necessary resources to. deal with spills, leaks, fires and explosions, both offshore. and onshore. We regularly test our oil-spill and. emergency response procedures and capability to ensure. employees and contractors can respond rapidly to. an incident."
28,0.6666666666666667,"In 2018, we trained around 850 employees on four large-. scale oil spill exercises – two in the USA, one in. Kazakhstan and one in the Philippines. All the exercises. involved our emergency response contractors and joint. venture partners, and local authorities. The events. included training followed by two-day exercises to test. and practice our organisational capability to manage a. worst-case spill incident."
28,0.16666666666666669,"For example, in our Kazakhstan joint venture North. Caspian Operating Company (NCOC) (Shell interest. 16.81%), an exercise designed and led by Shell simulated. a leak from a damaged oil pipeline near reed beds in. shallow water, making it difficult to respond by boat. The. simulation tested the necessary procedures required to. effectively use dispersants and control in-situ burning. The. exercise involved close collaboration with our joint. venture partners and local government officials."
28,0.1111111111111111,"All our offshore facilities have plans in place to respond. to spills. We have resources available on location, for. example, floating barriers to contain an oil spill, or. through our contractors, such as collection vessels and. aircraft used for spill monitoring or dispersant spraying. when permitted. We were founding members of the. Subsea Well Response Project consortium (now part of. the Oil Spill Response Limited), an industry group which. aims to improve well-containment globally, and the. Marine Well Containment Company, a non-profit industry. body providing a response system for the Gulf of Mexico."
28,0.2777777777777778,"During drilling operations, we gather and analyse. information about wells to better understand the geology. of the area. Pressure and temperature sensors track. conditions in real time so that we can immediately detect. any changes. Shell-operated drilling activities are. continually monitored from onshore operating centres. which allow oversight and timely technical support."
28,0.9444444444444444,"OUR APPROACH. We carefully consider the potential environmental impact. of our activities and how local communities might be. affected during the lifetime of a project."
28,0.5555555555555556,"We aim to comply with all applicable environmental. regulations, continually improve our performance and. prepare for future challenges and opportunities. We use. external standards and guidelines, such as those. developed by the World Bank and its International. Finance Corporation, to inform our approach."
28,0.4444444444444444,"We follow global environmental standards for managing. our emissions, minimising our use of fresh water and"
28,0.2222222222222222,"conserving biodiversity. Within our operations, we also. focus on reducing energy use, flaring less gas and. preventing spills and leaks of hazardous materials."
28,0.6111111111111112,"When planning new major projects, we carry out. detailed environmental, social and health impact. assessments (see Embedding sustainability into projects)."
28,0.7777777777777777,"As a member of the Natural Capital Coalition, we. continue to follow work on the evolving concept of. natural capital – the value of nature to people, society,. business and the economy."
28,1.0,"Environment"
28,0.05555555555555555,"27 RESPONSIBLE BUSINESS. SHELL SUSTAINABILITY REPORT 2018"
29,0.7692307692307692,"BIODIVERSITY AND SENSITIVE AREAS. We seek to understand and respond to any potential. impacts our activities may have on biodiversity. This. includes the benefits that people or businesses derive. from ecosystems, such as food and clean water."
29,0.3076923076923077,"In our projects and operations, we aim to avoid impacts. on biodiversity and ecosystem services. Where. avoidance is not possible, we aim to minimise our impact.. Where our operations have affected biodiversity and the. communities who rely on biodiversity for their livelihoods,. we take measures to help restore impacted habitats. We. look for opportunities to make a positive contribution to. conservation where we operate."
29,0.07692307692307693,"Once barren, an area of 1,200 hectares along the Hazira. peninsula now thrives with animal and plant life. Shell and its. partners planted mangroves as part of the coastline. restoration project."
29,0.3846153846153846,"We develop biodiversity action plans when operating in. areas that are rich in biodiversity, known as critical. habitats, to assess and mitigate our impact on local. biodiversity and dependent communities. To help us. improve our environmental performance, including. protecting biodiversity, we work with scientific and. conservation organisations around the world."
29,0.23076923076923075,"We support research programmes to protect life below. water, for example to increase our understanding of. marine mammals and their behaviour and find ways to. minimise the impact on them when working in marine. environments. Shell is a member of the International. Association of Oil & Gas Producers Joint Industry"
