page,priority,content
42,0.33333333333333337,""
42,0.15789473684210525,""
42,0.33333333333333337,""
42,0.33333333333333337,""
42,0.1754385964912281,""
42,0.368421052631579,""
42,0.2368421052631579,""
42,0.2368421052631579,""
42,0.2368421052631579,""
42,0.9824561403508772,""
42,0.2368421052631579,""
42,0.2368421052631579,""
42,1.0,"."
42,0.2368421052631579,""
42,0.9649122807017544,""
42,0.456140350877193,"85"
42,0.4035087719298246,"2 0 1 8  +  2 0 1 9"
42,0.8771929824561404,"HELPING CREWMEMBERS TAKE OFF"
42,0.7192982456140351,"The way we develop our crewmembers – present and future – is one of the many things that sets JetBlue"
42,0.6666666666666667,"apart. From creating our talent pipeline to advancing people in their careers, we are committed to providing"
42,0.7543859649122807,"crewmembers with the most rewarding positions in the sky … and on the ground."
42,0.8070175438596492,"JetBlue Pilot Gateway Programs – Opening the Skies"
42,0.5263157894736842,"Over the next decade, the airline industry is estimating that approximately 15,000 pilots will enter retirement."
42,0.6140350877192983,"At the same time, fewer young pilots are going through training for a variety of reasons. While fewer JetBlue pilots"
42,0.5438596491228069,"will be retiring in that time frame compared to virtually all our major competitors, we are proactively building our"
42,0.5789473684210527,"own pilot pipeline by offering opportunities that make it easier to receive the necessary training to become"
42,0.4736842105263158,"JetBlue pilots."
42,0.5964912280701754,"To facilitate this, we offer different paths to success through our JetBlue Pilot Gateway Programs. They offer"
42,0.4912280701754386,"aspiring JetBlue pilots the ability to choose the flight pattern that’s right for them, and at the same time, they serve"
42,0.631578947368421,"as a best-in-class talent pipeline – opening the skies to more people than ever."
42,0.736842105263158,"• University Gateway Program allows college aviation students from partner schools to go from student to flight"
42,0.5087719298245613,"instructor to flying with one of our airline partners, to JetBlue first officer. More than 70 graduates are now"
42,0.6491228070175439,"JetBlue pilots and 100% of successful program participants are still at JetBlue."
42,0.7017543859649124,"• Gateway Select Program encourages aspiring pilots with little to no flight experience, from any background, to"
42,0.5614035087719298,"apply and train to become a JetBlue pilot. Currently, 83 trainees are in Gateway Select."
42,0.7719298245614036,"• Transition Gateway Program supports crewmembers from other work groups – like Ground Operations and"
42,0.6842105263157895,"Inflight – who want to become pilots with a prescribed path and pilot mentoring."
42,0.8947368421052632,"Number of Crewmember . 6,749 . Training Completions 2018-2019 . COCS (COLLEGE OF CUSTOMER SUPPORT)"
42,0.9473684210526316,"7,616  8,261"
42,0.8596491228070176,"COA (COLLEGE OF AIRPORTS)  COF (COLLEGE OF FLIGHT)"
42,0.4210526315789474,"84"
42,0.017543859649122806,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
42,0.912280701754386,"13,302  4,929"
42,0.8245614035087719,"COI (COLLEGE OF INFLIGHT)  COT (COLLEGE OF TECH OPS.)"
42,0.9298245614035088,"1,195  6,951"
42,0.8421052631578948,"COS (COLLEGE OF SYS. OPS.)  HOSP (HOSPITALITY TEAM)"
42,0.4385964912280702,"85"
43,0.45454545454545453,"86"
43,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
43,0.2727272727272727,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.36363636363636365,""
43,0.25,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.022727272727272728,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.13636363636363635,""
43,0.9545454545454546,"Aviation High School Partnership –"
43,0.9772727272727273,"Advancing a New Generation of Aviators"
43,0.5227272727272727,"With the belief that it’s never too early to begin"
43,0.6590909090909091,"developing our talent pipeline, we partner with"
43,0.6136363636363636,"Aviation High School in New York. This is the nation’s"
43,0.8636363636363636,"largest public high school focused on aeronautics, and"
43,0.7727272727272727,"it’s walking distance from JetBlue’s support center"
43,0.7954545454545454,"in Long Island City. For more than a decade, we’ve"
43,0.8181818181818181,"worked with Aviation High School to offer students"
43,0.9090909090909091,"real world experience through our internship and"
43,0.8409090909090909,"apprenticeship programs, opening their eyes to all"
43,0.6363636363636364,"the possible paths they can pursue in the aviation"
43,0.7272727272727273,"industry. We also work to ensure the school is"
43,0.5909090909090909,"equipped with the tools, materials and capabilities to"
43,0.5454545454545454,"provide the most applicable skills to its students. With"
43,0.8863636363636364,"a grant from the JetBlue Foundation, Aviation High"
43,0.6818181818181819,"School was able to build a welding lab for student use"
43,0.5,"– a critical skill for many careers in aviation."
43,0.75,"Many of the students go on to join JetBlue, and we’re"
43,0.5681818181818182,"proud to say that over the past three years, we’ve"
43,0.7045454545454546,"hired 90 Aviation High School alumni for a range of"
43,0.9318181818181819,"careers as pilots, mechanics and more."
43,0.4772727272727273,"87"
44,0.0945945945945946,""
44,0.3918918918918919,""
44,0.4391891891891892,""
44,0.4391891891891892,""
44,0.4391891891891892,""
44,0.4391891891891892,""
44,0.4391891891891892,""
44,0.4391891891891892,""
44,0.08108108108108109,""
44,0.25,""
44,0.25,""
44,0.04054054054054054,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.04054054054054054,""
44,0.04054054054054054,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.04054054054054054,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.25,""
44,0.04054054054054054,""
44,0.25,""
44,0.25,""
44,0.1081081081081081,""
44,0.9864864864864864,"2 0 1 8  +  2 0 1 9  . J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
44,0.9189189189189189,"JetBlue Scholars – Learning That Never Stops"
44,0.7567567567567568,"Today, there are more than 31 million Americans"
44,0.5675675675675675,"with some college credits but no degree. At"
44,0.6486486486486487,"JetBlue, we believe that everyone deserves"
44,0.7297297297297297,"a chance at completing a higher education"
44,0.7702702702702703,"degree. That’s why we created JetBlue Scholars,"
44,0.9459459459459459,"a program that enables crewmembers to"
44,0.6216216216216216,"complete or pursue a college degree at a"
44,0.6351351351351352,"nominal cost, thanks to our program partner,"
44,0.6081081081081081,"Thomas Edison State University. Nationally"
44,0.7027027027027027,"recognized by the U.S. Department of Education,"
44,0.8918918918918919,"JetBlue Scholars was named winner of the"
44,0.8513513513513513,"“2018 Reimagining the Higher Education"
44,0.6756756756756757,"Ecosystem Challenge.” Since its launch, JetBlue"
44,0.9729729729729729,"Scholars has saved crewmembers more than"
44,0.48648648648648646,"$6.8 million in college costs."
44,0.6891891891891891,"In 2019, we expanded the program to offer"
44,0.581081081081081,"pathways to master’s degrees, in direct"
44,0.9594594594594595,"response to crewmember feedback. The"
44,0.8648648648648648,"Master’s Pathways program directs JetBlue"
44,0.8243243243243243,"crewmembers to reputable institutions"
44,0.6621621621621621,"with affordable online master’s programs."
44,0.8378378378378379,"JetBlue partners with Thomas Edison State"
44,0.5,"University, City University of New York School of"
44,0.527027027027027,"Professional Studies, Louisiana State University"
44,0.7972972972972973,"Shreveport, Western Governors University"
44,0.8108108108108109,"and University of Maryland Global Campus."
44,0.7432432432432432,"Crewmembers are responsible for all tuition"
44,0.5405405405405406,"and fees but are provided various discounts that"
44,0.5540540540540541,"decrease the cost of tuition to anywhere from"
44,0.9054054054054055,"$12,000–$25,000."
44,0.5945945945945946,"By the end of the 2019, JetBlue Scholars"
44,0.7162162162162162,"reached an exciting milestone: 250 degrees"
44,0.5135135135135136,"conferred in just three years, exemplifying our"
44,0.7837837837837838,"commitment to lifelong learning and support"
44,0.8783783783783784,"for crewmembers’ professional and personal"
44,0.9324324324324325,"development."
44,1.0,"88  89"
45,0.25,"90"
45,0.625,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
45,0.125,""
45,0.875,"250  7K+  16 months"
45,0.75,"DEGREES AWARDED SINCE 2015  COURSES COMPLETED  AVERAGE TIME TO COMPLETE A BACHELOR’S DEGREE"
45,1.0,"JetBlue Scholars . 93%  $6.8M+  13 months"
45,0.5,"AVERAGE COURSE COMPLETION RATE  SAVED IN TUITION  AVERAGE TIME TO COMPLETE AN ASSOCIATE DEGREE"
45,0.375,"91"
46,0.29591836734693877,""
46,0.29591836734693877,""
46,0.4489795918367347,""
46,0.42857142857142855,""
46,0.3469387755102041,""
46,0.3469387755102041,""
46,0.3469387755102041,""
46,0.0816326530612245,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.3877551020408163,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.061224489795918366,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.1836734693877551,""
46,0.40816326530612246,""
46,0.04081632653061225,""
46,0.46938775510204084,"2 0 1 8  +  2 0 1 9"
46,0.9795918367346939,"OUR POSITION ON SAFETY"
46,0.7755102040816326,"At JetBlue, safety is our number one value and our top priority – for both customers and crewmembers. Everyone"
46,0.6122448979591837,"at JetBlue is responsible for identifying hazards, promoting safety awareness, complying with regulations and"
46,0.5714285714285715,"adhering to best practices."
46,0.9591836734693878,"Managing Safety"
46,0.7959183673469387,"Our health and safety efforts are formalized within our Safety Management System (SMS), an FAA-required,"
46,0.6326530612244897,"formal, top-down, organization-wide approach to managing safety risk and assuring effective safety-risk controls."
46,0.8571428571428571,"Please see our 2018 Environmental Social Governance Report (Pages 14-15) for more information about our Safety"
46,0.5510204081632653,"Policy and training."
46,0.8163265306122449,"Our Safety Review Board (SRB) and Risk Working Groups (RWGs) are responsible for ongoing oversight of the"
46,0.8775510204081632,"SMS. The SRB is composed of our executive leadership team and responsible for companywide safety decisions,"
46,0.6734693877551021,"risk acceptance and overseeing six operational RWGs. The RWGs focus on flight operations, airports, systems,"
46,0.5918367346938775,"technical operations, inflight risk and customer support, as well as regularly reviewing risk acceptance, mitigation"
46,0.653061224489796,"and prevention."
46,0.7142857142857143,"At the facility level, our Blue Health and Safety Committees include managers and frontline crewmembers."
46,0.7346938775510204,"Concerns and ideas raised at this level are formalized into Change Management Requests or Safety Action"
46,0.7551020408163265,"Reports, which are reviewed by a Safety Action Report review team and/or the RWGs."
46,0.8367346938775511,"Regular safety programs and audits keep our SMS updated and as efficient as possible. Mechanisms for"
46,0.9387755102040817,"crewmembers to report safety concerns, training and communications help ensure every crewmember"
46,0.6938775510204082,"understands their responsibility within the SMS. For more information, please see our 2018 Environmental Social"
46,0.8979591836734694,"Governance Report (Pages 32-34)."
46,0.5306122448979592,"93"
46,0.020408163265306124,"J E T B L  U E  S O  C I A L  I M P  A  C  T  R E P  O R  T"
46,0.5102040816326531,"93"
46,1.0,"Lowest"
46,0.9183673469387754,"2019 TOTAL RECORDABLE INJURY RATE (TRIR) IN THE INDUSTRY"
46,0.4897959183673469,"92"
47,0.25,"94"
47,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9. 5"
47,0.75,"O U R  C O M P A S S  . GOVERNANCE . AND ETHICS"
47,0.5,"95"
48,0.3535353535353536,"96"
48,0.8484848484848484,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
48,0.8383838383838383,""
48,0.21717171717171715,""
48,0.21717171717171715,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.1919191919191919,""
48,0.7272727272727273,""
48,0.7272727272727273,""
48,0.7272727272727273,""
48,0.7272727272727273,""
48,0.7272727272727273,""
48,1.0,""
48,0.7727272727272727,""
48,0.7727272727272727,""
48,0.7727272727272727,""
48,0.7727272727272727,""
48,0.21717171717171715,""
48,0.21717171717171715,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.29292929292929293,""
48,0.010101010101010102,"."
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.3838383838383838,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.37373737373737376,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.10101010101010101,""
48,0.98989898989899,"OUR COMPASS: GOVERNANCE AND ETHICS"
48,0.5151515151515151,"Integrity is at the foundation of everything we do. We aim to be transparent, honor our commitments, and accept"
48,0.5757575757575758,"responsibility for our actions – and we’re not just talking about leadership. Every crewmember embodies JetBlue"
48,0.5656565656565656,"values, whether at the gate, in the air or at our support centers. We expect our crewmembers to always conduct"
48,0.6464646464646465,"business in accordance with our Code of Business Conduct and our values. We also expect our business partners"
48,0.5858585858585859,"to act in accordance with our Business Partner Code of Conduct."
48,0.5454545454545454,"Our industry is heavily regulated. We hold the bar high for each and every one of our crewmembers. Our Code is a"
48,0.3939393939393939,"tool that gives us guidance in our everyday activities and when met with tough decisions. It sets forth key principles"
48,0.6161616161616162,"we must follow while also providing valuable resources to consult when questions do arise. The Code reminds us"
48,0.4444444444444444,"that respect, fairness and honesty apply to every aspect of our business."
48,0.9090909090909091,"Learn It or Lose Out"
48,0.8787878787878788,"A goal is set every year for our crewleaders to reach 100%"
48,0.8888888888888888,"participation in our Code of Conduct training. Crewleaders"
48,0.8686868686868686,"who did not participate in the training by the set date risked"
48,0.8585858585858586,"losing flight benefits, one of the great perks of working at a"
48,0.898989898989899,"commercial airline.  We are proud to say that 100% of our"
48,0.9191919191919191,"crewleaders completed the 2019 training."
48,0.9393939393939393,"Our Values"
48,0.9292929292929293,"•  Safety first"
48,0.9696969696969697,"•  Be caring"
48,0.9494949494949495,"•  Uphold integrity"
48,0.9595959595959596,"•  Work with passion"
48,0.9797979797979798,"•  Have fun"
48,0.8181818181818181,"Ethics and Compliance"
48,0.6565656565656566,"We are committed to the highest standard of ethics and compliance. Our Legal Compliance team, along with our"
48,0.5555555555555556,"Legal Department, ensures that every aspect of our operations aligns with not only our company values but to the"
48,0.494949494949495,"compliance and legal obligations to which we are held."
48,0.686868686868687,"These obligations are implemented throughout our company through the following programs:"
48,0.6666666666666667,"•  The issuance of the company’s Code of Business Conduct and corporate compliance policies."
48,0.5252525252525253,"•  Development of annual online training on the Code and corporate policies."
48,0.47474747474747475,"•  Administration of the company’s hotline."
48,0.8080808080808081,"Anti-Bribery and Corruption"
48,0.6767676767676768,"We have a high standard for our crewmembers and agents, which means we have a zero-tolerance policy for"
48,0.5353535353535354,"bribery, corruption or improper payments in business deals, no matter what country we are operating in. To"
48,0.46464646464646464,"maintain integrity within our payments, we record all transactions, ensure all transactions are legitimate and"
48,0.5050505050505051,"disclose the purpose of every payment. To learn more, see our Anti-Bribery and Corruption Policy."
48,0.8282828282828283,"Human Trafficking"
48,0.6060606060606061,"Human traffickers use numerous methods to recruit and exploit their victims, which makes this one of the most"
48,0.40404040404040403,"difficult crimes to combat. Unfortunately, they often use commercial airlines to transport their victims. At JetBlue,"
48,0.6262626262626262,"we aim to ensure that all our crewmembers are equipped with the knowledge to identify and respond to cases of"
48,0.4343434343434343,"suspected or actual human trafficking. As a result of our training initiatives and reporting protocols, we saw a 38%"
48,0.48484848484848486,"increase in 2018 in concerns and/or reports of potential human trafficking incidents. For more information about"
48,0.6363636363636364,"JetBlue’s human trafficking training programs, see our 2018 Environmental Social Governance Report (Page 24)."
48,0.7979797979797979,"Policy on Political Contributions"
48,0.4242424242424242,"Our Policy on Political Contributions states that, in rare cases, we can make financial contributions to candidates"
48,0.595959595959596,"for office. In 2018 and 2019, we made no such corporate contributions. If they wish to, crewmembers can make"
48,0.45454545454545453,"financial contributions to support political candidates, campaigns and committees that will be beneficial for our"
48,0.696969696969697,"business through the JetBlue Airways Corporation Crewmember Good Government Fund (JetBlue PAC). To learn"
48,0.41414141414141414,"more, see our Policy on Political Contributions."
48,0.36363636363636365,"97"
49,0.18604651162790697,""
49,0.03488372093023256,""
49,0.03488372093023256,""
49,0.11627906976744186,""
49,0.11627906976744186,""
49,0.11627906976744186,""
49,0.11627906976744186,""
49,0.11627906976744186,""
49,0.45348837209302323,""
49,0.5348837209302326,""
49,0.9534883720930233,""
49,0.5348837209302326,""
49,0.45348837209302323,""
49,0.9767441860465117,""
49,0.45348837209302323,""
49,0.45348837209302323,""
49,1.0,""
49,0.5348837209302326,""
49,0.9069767441860465,".  ."
49,0.20930232558139536,"99"
49,0.6046511627906976,"2 0 1 8  +  2 0 1 9  . J E T B L U E  S O C I A L  I M P A C T  R E P O R T"
49,0.5813953488372092,"Board of Directors"
49,0.27906976744186046,"Our Board of Directors is made up of diverse leaders with experience in a variety of disciplines including business,"
49,0.34883720930232553,"finance and academia. Each Board member is selected to serve based on valuable insights they hold on the issues"
49,0.3023255813953488,"JetBlue faces. The Board also evaluates the integrity of nominees, along with past successes, business judgment,"
49,0.2558139534883721,"innovative thinking, respect for corporate governance and ability to commit to the responsibilities of being a Board"
49,0.3953488372093023,"member. This selection process is carried out by the Corporate Governance and Nominating Committee."
49,0.37209302325581395,"The Corporate Governance and Nominating Committee also oversees responsibility for ESG initiatives and"
49,0.32558139534883723,"reporting. Underscoring the importance of these functions to the company, in 2019, this committee met four times"
49,0.23255813953488372,"and discussed relevant ESG topics, such as corporate giving, sustainability and diversity."
49,0.8837209302325582,"Corporate . In 2019, 9 of 10 Board members were independent, CEO . Governance . Robin Hayes is the only member who is not independent. . At-A-Glance"
49,0.7674418604651163,"There are five standing board committees:"
49,0.7209302325581395,"Airline Safety, Audit, Compensation, Corporate"
49,0.8372093023255814,"Governance and Nominating, and Finance."
49,0.813953488372093,"All members of each of the Audit, Compensation,"
49,0.8604651162790699,"Corporate Governance and Nominating Committee"
49,0.7906976744186046,"are independent."
49,0.7441860465116279,"Independent directors meet in executive session"
49,0.627906976744186,"at least quarterly."
49,0.6976744186046511,"Directors are elected by majority vote in uncontested"
49,0.6511627906976745,"elections."
49,0.6744186046511628,"All directors are elected annually."
49,0.9302325581395349,"98  99"
50,0.25,"100"
50,1.0,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9. 6"
50,0.75,"T H E  . REPORTING . INDEX"
50,0.5,"101"
51,0.3181818181818182,"102"
51,0.9696969696969697,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
51,0.1590909090909091,""
51,0.03787878787878788,""
51,0.022727272727272728,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.022727272727272728,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.9924242424242425,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.022727272727272728,""
51,1.0,""
51,0.29545454545454547,""
51,0.1590909090909091,""
51,0.007575757575757576,""
51,0.1590909090909091,""
51,0.29545454545454547,""
51,0.29545454545454547,""
51,0.29545454545454547,""
51,0.29545454545454547,""
51,0.2727272727272727,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.045454545454545456,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.1590909090909091,""
51,0.9848484848484849,"-  - DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
51,0.9772727272727273,"GENERAL DISCLOSURES"
51,0.9621212121212122,"DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
51,0.4431818181818182,"102 - 01"
51,0.4431818181818182,"102 - 02"
51,0.3939393939393939,"102 - 03"
51,0.3939393939393939,"102 - 04"
51,0.3939393939393939,"102 - 05"
51,0.3939393939393939,"102 - 06"
51,0.3939393939393939,"102 - 07"
51,0.3939393939393939,"102 - 08"
51,0.3939393939393939,"102 - 09"
51,0.7045454545454546,"Name of the organization"
51,0.4621212121212121,"Activities, brands, products, and services"
51,0.696969696969697,"Location of headquarters"
51,0.5606060606060607,"Location of operations"
51,0.8409090909090909,"Ownership and legal form"
51,0.9242424242424242,"Markets served"
51,0.46969696969696967,"Scale of the organization"
51,0.8106060606060607,"Information on employees and other"
51,0.946969696969697,"workers"
51,0.7878787878787878,"Supply Chain"
51,0.7651515151515151,"JetBlue Airways Corporation"
51,0.8939393939393939,"JetBlue’s 2019 Annual Report on Form"
51,0.5757575757575758,"10-K, Item 1 (Business)"
51,0.5378787878787878,"Long Island City, New York, United States"
51,0.875,"JetBlue’s 2019 Annual Report on Form"
51,0.5681818181818182,"10-K, Item 1 (Business: Route Structure);"
51,0.7196969696969697,"JetBlue 2018-2019 Social Impact Report,"
51,0.5909090909090909,"JetBlue At A Glance, Page 3, Gaining"
51,0.5454545454545454,"Altitude Since 1998, Page 14"
51,0.7803030303030303,"JetBlue is traded on the NASDAQ Global"
51,0.8333333333333333,"Select Market under the symbol JBLU."
51,0.875,"JetBlue’s 2019 Annual Report on Form"
51,0.7954545454545454,"10-K, Item 1 (Business: Network/High-"
51,0.803030303030303,"Value Geography); Website: Where We Jet"
51,0.875,"JetBlue’s 2019 Annual Report on Form"
51,0.5833333333333334,"10-K, Item 1 (Business: Route Structure,"
51,0.5227272727272727,"Our People); Item 6 (Selected Financial"
51,0.6666666666666667,"Data); JetBlue 2018-2019 Social Impact"
51,0.5984848484848485,"Report, JetBlue At A Glance, Page 3"
51,0.6060606060606061,"Partially reported: JetBlue Environmental"
51,0.7727272727272727,"Social Governance Report 2018, Page 39"
51,0.9393939393939393,"(Labor Breakdown)"
51,0.875,"JetBlue’s 2019 Annual Report on Form"
51,0.5151515151515151,"10-K, Item 1A (Risk Factors)"
51,0.42803030303030304,"102 - 11"
51,0.42803030303030304,"102 - 12"
51,0.3522727272727273,"102 - 13"
51,0.3522727272727273,"102 - 14"
51,0.3522727272727273,"102 - 15"
51,0.3522727272727273,"102 - 16"
51,0.6590909090909091,"Precautionary Principle or approach"
51,0.33333333333333337,"External initiatives"
51,0.9015151515151516,"Membership of associations"
51,0.9166666666666667,"Statement from senior decision-maker"
51,0.5303030303030303,"Key impacts, risks, and opportunities"
51,0.6136363636363636,"Values, principles, standards, and norms"
51,0.48484848484848486,"of behavior"
51,0.7575757575757575,"JetBlue 2018 Environmental Social"
51,0.8257575757575758,"Governance Report; JetBlue’s 2019 Annual"
51,0.7272727272727273,"Report on Form 10-K, Item 1A (Risk"
51,0.49242424242424243,"Factors)"
51,0.7424242424242425,"CDP, CORSIA: the Carbon Offsetting"
51,0.75,"and Reduction Scheme for International"
51,0.6287878787878788,"Aviation, Department of Transportation"
51,0.8484848484848484,"Advisory Committee on Human Trafficking,"
51,0.6363636363636364,"Task Force on Climate-related Financial"
51,0.6742424242424242,"Disclosures, United States Department of"
51,0.9318181818181819,"Homeland Security’s and Department of"
51,0.45454545454545453,"Transportation’s Blue Lightning Initiative"
51,0.6212121212121212,"Some of our industry and other association"
51,0.6893939393939393,"memberships include: Airlines for America,"
51,0.5,"Boston Pride, International Air Transport"
51,0.7348484848484849,"Association, Latin America and Caribbean"
51,0.5530303030303031,"Air Transport Association, National Gay"
51,0.4772727272727273,"Pilots Association, Organization of Black"
51,0.8181818181818181,"Aerospace Professionals"
51,0.7121212121212122,"JetBlue 2018-2019 Social Impact Report,"
51,0.6515151515151516,"From the Flight Deck, Page 9"
51,0.8560606060606061,"JetBlue’s 2019 Annual Report on Form"
51,0.5075757575757576,"10-K, Item 1 (Business); Item 1A (Risk"
51,0.6439393939393939,"Factors); JetBlue Environmental Social"
51,0.6818181818181819,"Governance Report 2018, Page 26 - 33 (Risk"
51,0.9545454545454546,"Management)"
51,0.9090909090909091,"The JetBlue Code of Business Conduct"
51,0.3257575757575758,"103"
52,0.3037974683544304,"104"
52,0.9936708860759493,"J E T B L U E  S O C I A L  I M P A C T  R E P O R T. 2 0 1 8  +  2 0 1 9"
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.03164556962025317,""
52,0.03164556962025317,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.2974683544303797,""
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.044303797468354424,""
52,0.03164556962025317,""
52,0.16772151898734175,""
52,0.012658227848101267,""
52,0.16772151898734175,""
52,0.07278481012658228,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.012658227848101267,""
52,0.16772151898734175,""
52,0.012658227848101267,""
52,0.16772151898734175,""
52,1.0,""
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.10126582278481014,""
52,0.2626582278481013,""
52,0.2626582278481013,""
52,0.07278481012658228,""
52,0.07278481012658228,""
52,0.07278481012658228,""
52,0.07278481012658228,""
52,0.16772151898734175,""
52,0.07278481012658228,""
52,0.07278481012658228,""
52,0.07278481012658228,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.16772151898734175,""
52,0.9873417721518988,"-  - DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE  DISCLOSURE  GRI STANDARDS DISCLOSURE TITLE  JETBLUE 2018  2019 RESPONSE"
52,0.46518987341772156,"102 - 17"
52,0.46518987341772156,"102 - 18"
52,0.42405063291139244,"102 - 19"
52,0.42405063291139244,"102 - 20"
52,0.550632911392405,"102 - 22"
52,0.42405063291139244,"102 - 23"
52,0.42405063291139244,"102 - 24"
52,0.42405063291139244,"102 - 25"
52,0.8924050632911392,"Mechanisms for advice and concerns"
52,0.5,"about ethics"
52,0.829113924050633,"Governance structure"
52,0.5189873417721519,"Delegating authority"
52,0.3481012658227848,"Executive-level responsibility for"
52,0.8164556962025317,"economic, environmental, and"
52,0.3354430379746835,"social topics"
52,0.6455696202531646,"Composition of the highest governance"
52,0.639240506329114,"body and its committees"
52,0.5569620253164557,"Chair of the highest governance body"
52,0.6012658227848101,"Nominating and selecting the highest"
52,0.9240506329113924,"governance body"
52,0.3227848101265823,"Conflicts of interest"
52,0.5126582278481012,"JetBlue Business Integrity Hotline"
52,0.8037974683544304,"JetBlue 2020 Proxy Statement, Page"
52,0.5696202531645569,"15 (Corporate Governance at JetBlue);"
52,0.8354430379746836,"JetBlue Airways Corporation Governance"
52,0.6075949367088608,"Guidelines; JetBlue Airways Corporation"
52,0.879746835443038,"Environmental Social Governance"
52,0.9746835443037974,"Sub-Committee Charter"
52,0.6582278481012658,"JetBlue Airways Corporation"
52,0.8481012658227849,"Environmental Social Governance"
52,0.9367088607594937,"Sub-Committee Charter; JetBlue 2018-"
52,0.7848101265822786,"2019 Social Impact Report, Our Compass:"
52,0.7025316455696202,"Governance and Ethics, Page 99 (Board"
52,0.34177215189873417,"of Directors)"
52,0.5632911392405063,"JetBlue CSR and ESG responsibilities are"
52,0.31645569620253167,"divided into two roles:  VP, Sustainability,"
52,0.8417721518987342,"Environmental Social Governance and"
52,0.4810126582278481,"Diversity & Inclusion, who reports to our"
52,0.5886075949367089,"General Counsel, and Director of Corporate"
52,0.4746835443037975,"Social Responsibility, who reports to our"
52,0.36075949367088606,"Chief People Officer."
52,0.7974683544303798,"JetBlue 2020 Proxy Statement, Pages 16-20"
